zip_code,violations,current_demerits,inspection_demerits,inspection_grade,current_score,inspection_score,rating,review_count,accepts_insurance,ages_allowed,alcohol,ambience,byob,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,byappointmentonly,caters,coat_check,corkage,dietary_restrictions,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,hair_specializes_in,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_counter_service,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,gender_neutral_restrooms,good_for,good_for_working,has_gluten_free_options,has_pool_table,liked_by_vegans,liked_by_vegetarians,offers_military_discount,waiter_service
89146,37,94,84,B,95.0,86.25,2.5,67,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,1,0,-1,1,3,-1,-1,-1,-1,-1,-1,-1
89130,121,132,245,B,95.0,86.81818182,2.5,29,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,-1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89128,53,6,122,B,95.0,87.94117647,3.5,75,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,-1,-1,3,-1,-1,-1,-1,-1,-1,0
89146,3,6,6,A,95.0,95.0,3.5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89147,14,48,36,A,95.0,95.0,4.0,27,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89110,57,70,138,A,95.0,92.22222222,2.5,13,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,-1,1,-1,0,0,1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89110,57,70,138,A,95.0,92.22222222,4.0,16,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,68,120,143,B,95.0,86.0,3.0,97,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89148,23,45,48,A,95.0,95.0,4.0,32,-1,-1,1,3,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,0,0,-1,1,-1,0,0,-1,0,1,1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89123,1,8,8,A,95.0,95.0,4.0,33,-1,-1,2,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,0,0,-1,0,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89110,64,263,129,A,86.17647059,92.05882353,4.5,44,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,0
89148,82,126,166,A,95.0,92.22222222,3.5,141,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,1,-1,1,2,-1,-1,-1,-1,-1,-1,-1
89108,56,121,134,B,95.0,88.52941176,4.0,5,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89108,56,121,134,B,95.0,88.52941176,3.0,53,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,0,-1,3,-1,-1,-1,-1,-1,-1,0
89117,79,84,137,A,95.0,93.0,4.0,375,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,1,-1,-1,1,2,-1,1,1,-1,1,-1,1,0,-1,0,1,2,0,0,1,-1,1,1,0,0,-1,2,-1,1,-1,1,1,-1,0
89117,20,69,37,A,95.0,95.0,3.5,40,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
89103,32,39,72,A,95.0,94.16666667,2.5,8,-1,-1,2,0,-1,-1,2,1,-1,1,1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,1,1,1,1,-1,0,0,-1,0,1,1,1,0,1,1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0
89139,1,5,5,A,95.0,95.0,4.5,6,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,1,1,1,1,1,-1,1,0,0,-1,1,3,-1,1,-1,1,-1,-1,1
89117,33,60,105,B,95.0,86.66666667,4.0,22,-1,-1,2,0,-1,-1,-1,1,0,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89178,7,12,12,A,95.0,95.0,2.5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89118,142,6,285,B,95.0,84.34782609,3.5,71,-1,-1,0,2,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,4,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,4,-1,-1,-1,-1,-1,-1,-1
89103,32,100,105,B,95.0,89.0,3.0,93,-1,-1,1,1,-1,-1,3,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89104,50,50,105,A,95.0,91.0,2.5,19,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89145,7,21,21,A,95.0,95.0,3.5,26,-1,-1,2,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,24,3,44,A,95.0,95.0,4.0,47,-1,-1,0,2,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1
89129,30,72,60,A,95.0,95.0,2.5,18,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,34,8,65,A,95.0,93.33333333,4.0,150,-1,-1,1,1,-1,-1,-1,1,-1,1,4,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,-1,-1,1,-1,1,1,0,0,-1,-1,-1,-1,-1,1,1,-1,-1
89123,18,24,30,A,95.0,95.0,4.5,1014,-1,-1,0,3,-1,-1,-1,1,0,1,1,0,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,1,0,1,2,1,-1,-1,-1,1,1,0
89147,39,21,76,A,95.0,90.71428571,4.0,14,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89109,132,57,232,B,95.0,89.70588235,4.0,124,-1,-1,2,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
89178,21,54,45,A,95.0,95.0,3.5,30,-1,-1,2,1,-1,-1,3,1,0,1,0,-1,1,0,-1,-1,-1,-1,0,-1,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,0,-1,1,1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
89123,25,13,53,A,95.0,95.0,3.5,279,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,1,-1,-1
89118,25,88,64,B,95.0,86.36363636,3.5,253,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,4,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,0,1,1,4,-1,1,-1,1,1,-1,-1
89118,25,88,64,B,95.0,86.36363636,3.0,196,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,1,0,-1,-1,2,-1,-1,-1,1,1,-1,0
89128,70,88,133,A,95.0,91.15384615,3.5,343,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89108,34,18,119,C,95.0,78.88888889,2.5,13,-1,-1,1,1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89149,6,24,18,A,95.0,95.0,3.0,43,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,104,160,305,B,95.0,88.0,3.5,291,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1
89102,135,86,268,B,95.0,89.76190476,4.0,1291,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,1
89147,24,91,30,A,95.0,94.16666667,4.0,220,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,0,1,2,0,-1,1,-1,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1
89104,142,36,319,B,94.58333333,88.75,3.5,13,-1,-1,0,0,-1,-1,3,0,-1,1,1,-1,1,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89102,14,60,40,A,85.0,91.66666667,4.5,19,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,-1,1,0,-1,1,1,1,1,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89128,5,10,10,A,95.0,95.0,4.5,17,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89139,22,8,44,A,95.0,90.0,4.0,7,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89134,20,0,44,A,95.0,93.33333333,3.5,73,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89101,3,8,8,A,95.0,95.0,4.0,4,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89118,96,66,231,B,95.0,88.33333333,3.5,1750,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,-1,0,0,1,-1,2,-1,-1,-1,-1,-1,-1,-1
89119,37,86,80,A,95.0,95.0,4.0,194,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,1,1,-1,2,-1,1,-1,-1,-1,-1,-1
89141,67,133,146,A,95.0,91.66666667,2.5,107,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89108,25,57,43,A,95.0,95.0,4.5,44,-1,-1,2,0,-1,-1,3,1,-1,1,1,-1,1,0,-1,-1,0,-1,0,0,3,-1,1,1,0,1,-1,0,0,-1,0,1,2,0,1,1,1,1,1,0,-1,-1,3,-1,-1,1,-1,-1,-1,-1
89145,44,30,70,A,95.0,94.16666667,3.5,59,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,1,1,1,-1,1,0,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1
89102,46,14,106,B,95.0,87.85714286,3.5,103,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89123,14,8,41,A,95.0,92.5,3.5,10,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89156,27,30,49,A,95.0,94.0,3.5,48,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,0
89103,68,84,155,A,95.0,91.0,4.5,147,-1,-1,0,1,-1,-1,-1,1,-1,1,2,-1,1,-1,-1,-1,0,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,1,1,0,-1,-1,3,-1,-1,-1,-1,-1,-1,1
89129,69,112,164,B,95.0,89.70588235,4.0,315,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,-1,-1,1,-1,-1,-1,1,1,-1,-1
89117,45,9,80,A,95.0,91.0,4.0,75,-1,-1,2,2,-1,-1,3,0,-1,1,1,-1,0,0,-1,-1,-1,-1,0,0,1,-1,1,1,1,1,-1,0,0,-1,0,1,1,0,1,1,1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
89147,26,0,45,A,95.0,93.75,3.5,238,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,0,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89104,93,135,256,B,95.0,88.88888889,4.0,262,-1,-1,0,1,0,0,-1,1,-1,1,2,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89103,74,68,135,B,93.33333333,89.16666667,3.5,127,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,0
89130,45,153,103,A,95.0,93.125,3.5,17,-1,-1,0,0,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,3,-1,-1,0,-1,2,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
89130,45,153,103,A,95.0,93.125,4.0,84,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1
89115,46,133,108,A,95.0,92.33333333,4.5,114,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
89113,35,0,79,A,95.0,93.0,4.5,21,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,0,-1,0,0,-1,0,0,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,7,8,51,B,95.0,87.5,2.5,14,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,0,0,-1,0,0,2,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89119,7,8,51,B,95.0,87.5,3.5,40,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,1,1,1,0,0,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
89119,7,8,51,B,95.0,87.5,4.0,29,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89103,67,128,175,B,95.0,88.125,3.0,61,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,1,0,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89119,43,73,116,A,95.0,91.36363636,4.5,3,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89110,56,33,130,C,95.0,79.54545455,3.5,11,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89113,67,47,143,A,95.0,91.42857143,4.5,1146,-1,-1,0,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,-1,1,-1,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,0,0,1,3,1,-1,-1,1,1,-1,-1
89128,16,24,36,A,95.0,95.0,4.5,99,-1,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1,0,1,1,0,-1,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
89104,90,62,170,B,95.0,87.89473684,2.5,40,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,0,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89107,85,5,195,B,95.0,83.88888889,3.0,88,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,0,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,-1,0,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
89120,47,107,99,B,95.0,85.41666667,3.0,54,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,3,-1,-1,-1,-1,-1,-1,-1
89129,72,57,166,A,95.0,92.5,3.0,141,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,1,1,-1,-1,1,0,-1,-1,2,-1,-1,-1,-1,1,-1,1
89102,89,63,220,B,95.0,87.38095238,4.0,341,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
89115,34,36,99,B,95.0,86.25,4.5,4,-1,-1,2,0,-1,-1,-1,0,-1,1,1,-1,1,0,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,2,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
89147,38,0,92,A,95.0,91.66666667,3.5,183,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,1,1,-1,1,1,-1,0,-1,3,-1,-1,-1,-1,-1,1,1
89178,23,45,47,A,95.0,94.09090909,3.5,108,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,1,1,1,0,0,1,-1,0,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89106,33,101,83,A,95.0,94.16666667,2.5,38,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,1,0,-1,-1,0,-1,2,-1,0,0,-1,0,0,1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89106,33,101,83,A,95.0,94.16666667,3.5,56,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
89121,89,0,149,B,95.0,83.75,4.0,31,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
89131,12,0,16,A,95.0,95.0,2.5,3,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89121,22,36,42,A,95.0,92.5,4.0,34,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89117,48,8,115,A,95.0,91.92307692,4.5,277,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,1,1,0,1,-1,2,-1,-1,-1,-1,1,-1,1
89129,28,0,49,A,95.0,95.0,2.5,32,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
